,event_id,log_template,processed_template,summary,source_entity,source_entity_type,target_entity,target_entity_type,action,status,java_exception,entity,entity_type,entity_1,action_1,status_id,is_anomaly,is_anomaly_reason
1160,698,syslog-ng[<*>]: syslog-ng version <*>.<*>.<*> going down,syslog-ng[]: syslog-ng version .. going down,syslog-ng going down,syslog-ng,SYSTEM MODULE,none,none,going down,none,,syslog-ng,SYSTEM MODULE,Syslog-ng,GoingDown,302,True,"The log message indicates a fatal error with malformed input, suggesting an abnormal execution process."
1161,662,syslogd: <*> Read-only file system,syslogd:  Read-only file system,syslogd reading read-only file system,syslogd,SYSTEM MODULE,file system,OBJECT,reading,read-only,,syslogd,SYSTEM MODULE,Syslogd,Reading,778,True,"The log message indicates that orphan inodes were deleted, which is not a typical or expected execution process."
1162,134,syslogd <*>.<*>.<*>: restart.,syslogd ..: restart.,syslogd restart,syslogd,SYSTEM MODULE,none,none,restart,none,,syslogd,SYSTEM MODULE,Syslogd,Restart,241,True,"The log message indicates an unexpected EOF in data, which suggests an abnormal execution process."
1163,166,shutdown: shutting down for system <*>,shutdown: shutting down for system ,system shutting down,system,OBJECT,none,none,shutting down,none,,system,OBJECT,System,ShuttingDown,83,True,"The log message indicates an error related to reading an inode block, which suggests an abnormal execution process."
1164,107,<*> <*> <*> <*> <*> Too many open files in system,     Too many open files in system,Too many open files,system,SYSTEM MODULE,files,OBJECT,none,error,,system,SYSTEM MODULE,System,none,716,True,"The log message indicates that a filesystem is being mounted unchecked, which is not a standard practice and could lead to potential issues. Running e<*>fsck is recommended to check and repair any filesystem errors."
1165,822,task migration cache decay timeout: <*> msecs.,task migration cache decay timeout:  msecs.,task migration cache timeout,none,none,task migration cache,OBJECT,timeout,none,,task migration cache,OBJECT,TaskMigrationCache,Timeout,478,True,"The log message indicates an error related to invalid media value, which is not part of a normal execution process."
1166,530,"postfix/local[<*>]: <*> to=<root@tbird-#<*>#>, orig_to=<root>, relay=local, delay=<*>, status=sent (forwarded as <*>","postfix/local[]:  to=<root@tbird-##>, orig_to=<root>, relay=local, delay=, status=sent (forwarded as ",postfix/local forwarding to tbird,postfix/local,SYSTEM MODULE,tbird,OBJECT,forwarded,sent,,tbird,OBJECT,Tbird,Forwarded,816,True,"The log message indicates that a valid FAT filesystem could not be found, which is abnormal and could indicate an issue with the storage device."
1167,944,in.tftpd[<*>]: tftpd: read: Connection refused,in.tftpd[]: tftpd: read: Connection refused,tftpd read refused,tftpd,SYSTEM MODULE,Connection,OBJECT,read,refused,,tftpd,SYSTEM MODULE,Tftpd,Rollback,857,True,"The log message indicates a failure in getting user information, which is abnormal behavior."
1168,850,warning: many lost ticks.,warning: many lost ticks.,warning of lost ticks,none,none,ticks,OBJECT,none,warning,,ticks,OBJECT,Ticks,none,687,True,The log message indicates a warning about a bad command startup which can be considered as abnormal behavior.
1169,830,time.c: Using HPET based timekeeping.,time.c: Using HPET based timekeeping.,Using HPET for timekeeping,time,OBJECT,HPET,OBJECT,using,none,,time,OBJECT,Time,Using,480,True,"The log message indicates an error in executing /bin/login due to Input/output error, which is abnormal behavior."
1170,226,<*> <*> <*>.<*> MHz <*> timer.,  . MHz  timer.,timer,none,none,timer,OBJECT,none,none,,timer,OBJECT,Timer,none,139,False,The log message does not indicate any abnormal execution process.
1171,795,per-CPU timeslice cutoff: <*>.<*> usecs.,per-CPU timeslice cutoff: . usecs.,timeslice cutoff,none,none,timeslice,OBJECT,cutoff,none,,timeslice,OBJECT,Timeslice,Cutoff,468,False,"The log message does not indicate any abnormal behavior, it seems to be a standard message about an active development profile"
1172,193,ts_fixup:,ts_fixup:,ts_fixup,tsfixup,SYSTEM MODULE,none,none,none,none,,tsfixup,SYSTEM MODULE,Tsfixup,none,243,False,"The log message does not indicate any abnormal execution process, just a notification about packages not ready for user testing."
1173,192,ts_fixup: Creating Topspin /dev entries:,ts_fixup: Creating Topspin /dev entries:,Creating Topspin /dev entries,tsfixup,SYSTEM MODULE,Topspin /dev entries,OBJECT,creating,none,,tsfixup,SYSTEM MODULE,Tsfixup,Send,244,False,"The log message indicates that MySQL database initialization succeeded, which is a normal execution process."
1174,1151,ts_srp:,ts_srp:,ts_srp process,tssrp,SYSTEM MODULE,none,none,none,none,,tssrp,SYSTEM MODULE,Tssrp,none,704,False,The log message seems to be a standard message related to installing MySQL database. It does not indicate any abnormalities in the execution process.
1175,771,ttyS<*> at I/O <*> (irq = <*>) is a NS<*>A,ttyS at I/O  (irq = ) is a NSA,ttyS at I/O is a NSA,ttyS,SYSTEM MODULE,NSA,OBJECT,none,none,,ttyS,SYSTEM MODULE,Ttys,none,481,True,"The log message contains a URL which is not typical for a mysql_install_db process, indicating a potential security risk or abnormal behavior."
1176,867,-- <*> DIALUP AT ttyS<*> BY <*>,--  DIALUP AT ttyS BY ,DIALUP connecting ttyS,DIALUP,SYSTEM MODULE,ttyS,OBJECT,connect,none,,ttyS,OBJECT,Ttys,Error,840,False,"The log message is related to testing the MySQL daemon with benchmarks, which is a normal execution process."
1177,184,udevsend[<*>]: starting udevd daemon,udevsend[]: starting udevd daemon,starting udevd daemon,udevsend,SYSTEM MODULE,udevd daemon,OBJECT,starting,none,,udevd daemon,OBJECT,UdevdDaemon,Register_security,277,False,"The log message is just providing instructions on how to start the MySQL daemon, no indication of abnormal execution process."
1178,715,umount: <*> <*> <*> <*> busy,umount:     busy,umount busy,none,none,umount,SYSTEM MODULE,busy,none,,umount,SYSTEM MODULE,Umount,Register_security,1141,False,The log message is a standard instruction for starting mysqld at boot time. It does not indicate any abnormal execution process.
1179,1056,usbcore: USB support disabled,usbcore: USB support disabled,usbcore disabled USB support,usbcore,SYSTEM MODULE,USB support,OBJECT,disabled,none,,usbcore,SYSTEM MODULE,Usbcore,Register,667,False,"The log message indicates a standard instruction for setting up MySQL server, no abnormalities detected."
1180,4,<*> session closed for user <*>, session closed for user ,session closed for user,session,OBJECT,user,OBJECT,closed,none,,user,OBJECT,User,Register_security,63,False,The log message does not indicate any abnormal execution process.
1181,958,wall[<*>]: wall: user root broadcasted <*> lines (<*> chars),wall[]: wall: user root broadcasted  lines ( chars),user broadcasted lines to wall,user,OBJECT,wall,OBJECT,broadcasted,none,,user,OBJECT,User,Broadcasted,656,False,"The log message is related to installing MySQL, which is a standard process. Nothing indicates abnormal behavior."
1182,1,<*> session opened for user <*> by <*>, session opened for user  by ,session opened for user,session,OBJECT,user,OBJECT,opened,none,,user,OBJECT,User,Opened,7,False,"The log message does not indicate any abnormal behavior, it is a standard message for installing MySQL."
1183,757,<*> check pass; user unknown, check pass; user unknown,checking user pass status,none,none,user,OBJECT,check pass,unknown,,user,OBJECT,User,CheckPass,622,True,"The log message indicates an error related to sending a reply due to a peer address not being available, which suggests an abnormal execution process."
1184,864,pam_access[<*>]: access denied for user `#<*>#' from <*>,pam_access[]: access denied for user `##' from ,access denied for user,pamaccess,SYSTEM MODULE,user,OBJECT,access denied,none,,user,OBJECT,User,AccessDenied,918,True,The log message contains unusual characters and patterns that are not typical of a normal execution process.
1185,368,userhelper[<*>]: running '/usr/sbin/up<*>date-config' with root privileges on behalf of 'root',userhelper[]: running '/usr/sbin/update-config' with root privileges on behalf of 'root',userhelper running update-config with root privileges,userhelper,SYSTEM MODULE,/usr/sbin/update-config,OBJECT,running with root privileges,none,,userhelper,SYSTEM MODULE,Userhelper,RunningWithRootPrivileges,308,True,"The log message indicates a fault status assert event in the disk array, which is considered abnormal behavior."
1186,370,userhelper[<*>]: running '/usr/sbin/up<*>date --nox -i -f kernel-devel' with root privileges on behalf of 'root',userhelper[]: running '/usr/sbin/update --nox -i -f kernel-devel' with root privileges on behalf of 'root',userhelper running update with root privileges,userhelper,SYSTEM MODULE,update,OBJECT,running,none,,userhelper,SYSTEM MODULE,Userhelper,Running,61,True,"The log message indicates a fatal error in creating a listener, suggesting that the execution process has encountered a critical issue."
1187,305,userhelper[<*>]: running '/usr/sbin/up<*>date --nox -i <*> with root privileges on behalf of 'root',userhelper[]: running '/usr/sbin/update --nox -i  with root privileges on behalf of 'root',userhelper running update with root privileges,userhelper,SYSTEM MODULE,update,OBJECT,running,none,,userhelper,SYSTEM MODULE,Userhelper,Running,15,True,"The log message indicates an error where a context could not be found by token, which is an abnormal behavior in the execution process."
1188,162,userhelper[<*>]: pam_timestamp: updated timestamp file <*>,userhelper[]: pam_timestamp: updated timestamp file ,userhelper updating timestamp file,userhelper,SYSTEM MODULE,timestamp file,OBJECT,updated,none,,userhelper,SYSTEM MODULE,Userhelper,Updated,14,True,The log message indicates that there is no spine present in the chassis which is abnormal and can lead to issues in the execution process.
1189,1010,login(pam_unix)[<*>]: bad username [ ],login(pam_unix)[]: bad username [ ],login bad username,login,SYSTEM MODULE,username,OBJECT,bad,none,,username,OBJECT,Username,Bad,495,True,"The log message indicates a corrupted MAC on input, which is a sign of abnormal execution process."
1190,889,login(pam_unix)[<*>]: bad username <*>,login(pam_unix)[]: bad username ,bad username login,pamunix,SYSTEM MODULE,username,OBJECT,login,bad,,username,OBJECT,Username,Login,616,False,The log message does not indicate any abnormalities in the execution process.
1191,739,Intel(R) PRO/<*> Network Driver - version <*>,Intel(R) PRO/ Network Driver - version ,Intel(R) PRO/ Network Driver version,Intel(R) PRO/ Network Driver,SYSTEM MODULE,version,OBJECT,none,none,,version,OBJECT,Version,none,396,True,The log message contains a long and complex command that seems unusual for a normal execution process.
1192,844,vesafb: probe of vesafb<*> failed with error -<*>,vesafb: probe of vesafb failed with error -,vesafb probe failed,vesafb,SYSTEM MODULE,vesafb,OBJECT,probe,failed,,vesafb,OBJECT,Vesafb,Probe,484,True,"The log message indicates a page allocation failure, which is a sign of abnormal execution process."
1193,542,watchd_mgr.x[<*>]: [INFO]: <*> appId <*> <*> watchd list.,watchd_mgr.x[]: [INFO]:  appId   watchd list.,watchd_mgr listing appId,watchdmgr,SYSTEM MODULE,appId,OBJECT,list,none,,watchdmgr,SYSTEM MODULE,Watchdmgr,Novalue,1056,True,"The log message indicates a critical memory device status and a possible multi bit error encountered, which suggests an abnormal execution process."
1194,589,"watchd_mgr.x[<*>]: [INFO]: process started: app=ib-sm, pid=<*>, fd=<*>","watchd_mgr.x[]: [INFO]: process started: app=ib-sm, pid=, fd=",watchd_mgr process started,watchdmgr,SYSTEM MODULE,none,none,process started,none,,watchdmgr,SYSTEM MODULE,Watchdmgr,ProcessStarted,1065,True,"The log message indicates a corrupted MAC on input, which is not a normal behavior for an execution process."
1195,1111,"kernel: fs_client_llapi_io_write: Failed to get a write_hint cap for dribble mode, line: <*>, error: <*> (fs client: Interrupted system call).","kernel: fs_client_llapi_io_write: Failed to get a write_hint cap for dribble mode, line: , error:  (fs client: Interrupted system call).",Failed to get write_hint cap,fsclientllapiiowrite,SYSTEM MODULE,writehint cap,OBJECT,Failed to get,Interrupted system call error,,writehint cap,OBJECT,WritehintCap,FailedToGet,1135,True,"The log message indicates a fatal error inserting a kernel module due to 'No such device', which is not a normal execution process."
1196,16,xinetd[<*>]: <*> <*> <*> from=<*>,xinetd[]:    from=,xinetd process,xinetd,SYSTEM MODULE,none,none,none,none,,xinetd,SYSTEM MODULE,Xinetd,none,9,True,The log message contains a potentially dangerous command 'rm -rf' which could delete important files and directories. This indicates an abnormal execution process.
1197,189,xinetd[<*>]: Started working: <*> available <*>,xinetd[]: Started working:  available ,xinetd started working available,xinetd,SYSTEM MODULE,working,OBJECT,started,available,,xinetd,SYSTEM MODULE,Xinetd,Started,287,False,"The log message indicates that a reset sequence was completed successfully, which is a normal execution process."
1198,1025,xinetd[<*>]: bind failed (Address already in use (errno = <*>)). service = rsync,xinetd[]: bind failed (Address already in use (errno = )). service = rsync,xinetd bind failed with Address already in use,xinetd,SYSTEM MODULE,none,none,bind failed,Address already in use,,xinetd,SYSTEM MODULE,Xinetd,Remove,1045,True,"The log message indicates that the specified file or directory does not exist, which is abnormal for a normal execution process."
1199,33,xinetd[<*>]: removing <*>,xinetd[]: removing ,xinetd removing,xinetd,SYSTEM MODULE,none,none,removing,none,,xinetd,SYSTEM MODULE,Xinetd,Register_security,288,False,The log message indicates a routine system event related to receiving a SystemImageGUID change trap from a specific port.
1200,225,xinetd[<*>]: xinetd Version <*>.<*>.<*> started with libwrap loadavg options compiled in.,xinetd[]: xinetd Version .. started with libwrap loadavg options compiled in.,xinetd started with libwrap loadavg,xinetd,SYSTEM MODULE,xinetd Version,OBJECT,started,none,,xinetd,SYSTEM MODULE,Xinetd,Started,289,False,"The log message indicates that the queue is empty or unable to get PBS job info, which can be a normal occurrence."
1201,298,xinetd[<*>]: Exiting...,xinetd[]: Exiting...,xinetd Exiting,xinetd,SYSTEM MODULE,none,none,Exiting,none,,xinetd,SYSTEM MODULE,Xinetd,Exiting,92,True,"The log message indicates that no workload was detected, which is abnormal for a typical execution process."
1202,1024,xinetd[<*>]: Service rsync failed to start and is deactivated.,xinetd[]: Service rsync failed to start and is deactivated.,xinetd failed to start rsync,xinetd,SYSTEM MODULE,rsync,OBJECT,start,deactivated,,xinetd,SYSTEM MODULE,Xinetd,Start,1044,False,The log message does not indicate any abnormal execution process.
1203,30,xinetd[<*>]: Reading included configuration file: <*> <*> [line=<*>],xinetd[]: Reading included configuration file:   [line=],xinetd reading configuration file,xinetd,SYSTEM MODULE,configuration file,OBJECT,reading,none,,xinetd,SYSTEM MODULE,Xinetd,Register,286,False,The log message indicates a standard iteration scheduling process.
